Count,Name,Foil,Card Number,Edition
1,Herald of Anafenza,,12,Khans of Tarkir
3,Mardu Hateblade,,16,Khans of Tarkir
1,Mardu Hordechief,,17,Khans of Tarkir
1,Rush of Battle,,19,Khans of Tarkir
2,Seeker of the Way,,22,Khans of Tarkir
2,Timely Hordemate,,27,Khans of Tarkir
1,Bloodsoaked Champion,,66,Khans of Tarkir
3,Mardu Skullhunter,,78,Khans of Tarkir
2,Raiders' Spoils,,83,Khans of Tarkir
2,Chief of the Edge,,169,Khans of Tarkir
2,Chief of the Scale,,170,Khans of Tarkir
4,Scoured Barrens,,242,Khans of Tarkir
3,Plains,,250,Khans of Tarkir
2,Plains,,251,Khans of Tarkir
2,Plains,,252,Khans of Tarkir
3,Plains,,253,Khans of Tarkir
3,Swamp,,258,Khans of Tarkir
2,Swamp,,259,Khans of Tarkir
2,Swamp,,260,Khans of Tarkir
2,Swamp,,261,Khans of Tarkir
3,Oreskos Swiftclaw,,22,Magic 2015 Core Set
1,Spirit Bonds,,37,Magic 2015 Core Set
1,Caves of Koilos,,241,Magic 2015 Core Set
2,Banishing Light,,5,Journey into Nyx
1,Dictate of Heliod,,8,Journey into Nyx
1,Dictate of Erebos,,65,Journey into Nyx
1,Silence the Believers,,82,Journey into Nyx
1,Bile Blight,,61,Born of the Gods
1,Herald of Torment,,75,Born of the Gods
1,Pain Seer,,80,Born of the Gods
1,Spear of Heliod,,33,Theros
3,Tormented Hero,,108,Theros

2,Despise,,69,Khans of Tarkir
2,Solemn Offering,,33,Magic 2015 Core Set
2,Tormod's Crypt,,237,Magic 2015 Core Set
2,Brain Maggot,,62,Journey into Nyx
1,Drown in Sorrow,,65,Born of the Gods
3,Glare of Heresy,,15,Theros
3,Dark Betrayal,,83,Theros
