Count,Name,Foil,Card Number,Edition
1,Prognostic Sphinx,foil,1,Magic 2015 Clash Pack Promos
1,Prophet of Kruphix,foil,5,Magic 2015 Clash Pack Promos
1,Temple of Mystery,foil,6,Magic 2015 Clash Pack Promos
1,Curse of the Swine,,46,Theros
2,Griptide,,50,Theros
1,Horizon Scholar,,51,Theros
2,Nimbus Naiad,,56,Theros
2,Omenspeaker,,57,Theros
2,Thassa's Emissary,,68,Theros
3,Vaporkin,,72,Theros
1,Voyage's End,,73,Theros
2,Leafcrown Dryad,,161,Theros
2,Horizon Chimera,,194,Theros
3,Kiora's Follower,,150,Born of the Gods
1,Hypnotic Siren,,42,Journey into Nyx
2,Pin to the Earth,,45,Journey into Nyx
1,Aetherspouts,,44,Magic 2015 Core Set
2,Divination,,52,Magic 2015 Core Set
2,Frost Lynx,,55,Magic 2015 Core Set
2,Jace's Ingenuity,,63,Magic 2015 Core Set
2,Negate,,71,Magic 2015 Core Set
5,Island,,254,Magic 2015 Core Set
4,Island,,255,Magic 2015 Core Set
4,Island,,256,Magic 2015 Core Set
4,Island,,257,Magic 2015 Core Set
2,Forest,,266,Magic 2015 Core Set
2,Forest,,267,Magic 2015 Core Set
2,Forest,,268,Magic 2015 Core Set
1,Forest,,269,Magic 2015 Core Set

1,Fated Intervention,foil,2,Magic 2015 Clash Pack Promos
1,Font of Fertility,foil,3,Magic 2015 Clash Pack Promos
1,Hydra Broodmaster,foil,4,Magic 2015 Clash Pack Promos
1,Boulderfall,,115,Theros
2,Ill-Tempered Cyclops,,125,Theros
1,Arbor Colossus,,150,Theros
3,Karametra's Acolyte,,160,Theros
2,Nemesis of Mortals,,163,Theros
1,Nessian Courser,,165,Theros
3,Nylea's Disciple,,167,Theros
2,Voyaging Satyr,,182,Theros
1,"Nykthos, Shrine to Nyx",,223,Theros
1,Courser of Kruphix,,119,Born of the Gods
3,Nessian Game Warden,,132,Journey into Nyx
2,Generator Servant,,143,Magic 2015 Core Set
2,Lightning Strike,,155,Magic 2015 Core Set
4,Elvish Mystic,,173,Magic 2015 Core Set
1,Genesis Hydra,,176,Magic 2015 Core Set
2,Plummet,,192,Magic 2015 Core Set
2,Reclamation Sage,,194,Magic 2015 Core Set
3,Mountain,,262,Magic 2015 Core Set
2,Mountain,,263,Magic 2015 Core Set
2,Mountain,,264,Magic 2015 Core Set
2,Mountain,,265,Magic 2015 Core Set
4,Forest,,266,Magic 2015 Core Set
4,Forest,,267,Magic 2015 Core Set
4,Forest,,268,Magic 2015 Core Set
3,Forest,,269,Magic 2015 Core Set
