Count,Name,Foil,Card Number,Edition
1,Spooky,,37,Jumpstart Front Cards
1,Thriving Moor,,37,Jumpstart
1,Black Market,,204,Jumpstart
1,Bone Picker,,212,Jumpstart
1,Dutiful Attendant,,226,Jumpstart
1,Eternal Taskmaster,,228,Jumpstart
1,Gristle Grinner,,242,Jumpstart
1,Plagued Rusalka,,268,Jumpstart
1,Sanitarium Skeleton,,273,Jumpstart
1,Caged Zombie,,91,Core Set 2021
1,Crypt Lurker,,93,Core Set 2021
1,Finishing Blow,,99,Core Set 2021
1,Liliana's Devotee,,109,Core Set 2021
1,Malefic Scythe,,112,Core Set 2021
2,Swamp,,266,Core Set 2021
2,Swamp,,267,Core Set 2021
2,Swamp,,268,Core Set 2021
1,Swamp,,61,Jumpstart
