Count,Name,Foil,Card Number,Edition
1,Doctor,,10,Jumpstart Front Cards
1,Brightmare,,2,Jumpstart
1,Thriving Heath,,35,Jumpstart
1,Angel of Mercy,,84,Jumpstart
1,Mesa Unicorn,,122,Jumpstart
1,Moment of Heroism,,124,Jumpstart
1,Rhox Faithmender,,130,Jumpstart
1,Anointed Chorister,,4,Core Set 2021
1,Basri's Acolyte,,8,Core Set 2021
1,Faith's Fetters,,17,Core Set 2021
1,Griffin Aerie,,22,Core Set 2021
1,Light of Promise,,25,Core Set 2021
1,Revitalize,,31,Core Set 2021
1,Swift Response,,40,Core Set 2021
2,Plains,,260,Core Set 2021
2,Plains,,261,Core Set 2021
2,Plains,,262,Core Set 2021
1,Plains,,39,Jumpstart
