Count,Name,Foil,Card Number,Edition
1,Above the Clouds,,1,Jumpstart Front Cards
1,"Inniaz, the Gale Force",,12,Jumpstart
1,Thriving Isle,,36,Jumpstart
1,Serendib Efreet,,175,Jumpstart
1,Talrand's Invocation,,182,Jumpstart
1,Capture Sphere,,47,Core Set 2021
1,Frost Breath,,51,Core Set 2021
1,Keen Glidemaster,,54,Core Set 2021
1,Lofty Denial,,56,Core Set 2021
1,Mistral Singer,,58,Core Set 2021
1,Rain of Revelation,,61,Core Set 2021
1,Roaming Ghostlight,,65,Core Set 2021
1,Tide Skimmer,,79,Core Set 2021
1,Unsubstantiate,,82,Core Set 2021
1,Wall of Runes,,85,Core Set 2021
2,Island,,263,Core Set 2021
2,Island,,264,Core Set 2021
1,Island,,265,Core Set 2021
1,Island,,48,Jumpstart
