Count,Name,Foil,Card Number,Edition
1,Angels,,2,Jumpstart Front Cards
1,Thriving Heath,,35,Jumpstart
1,Angelic Arbiter,,86,Jumpstart
1,Angelic Edict,,87,Jumpstart
1,Angelic Page,,88,Jumpstart
1,Emancipation Angel,,102,Jumpstart
1,"Linvala, Keeper of Silence",,119,Jumpstart
1,Serra Angel,,132,Jumpstart
1,Take Heart,,134,Jumpstart
1,Guardian Idol,,467,Jumpstart
1,Scroll of Avacyn,,483,Jumpstart
1,Angelic Ascension,,3,Core Set 2021
1,Anointed Chorister,,4,Core Set 2021
1,Celestial Enforcer,,11,Core Set 2021
2,Plains,,260,Core Set 2021
2,Plains,,261,Core Set 2021
2,Plains,,262,Core Set 2021
1,Plains,,40,Jumpstart
