Count,Name,Foil,Card Number,Edition
1,Heavily Armored,,18,Jumpstart Front Cards
1,Trusty Retriever,,8,Jumpstart
1,Thriving Heath,,35,Jumpstart
1,Battlefield Promotion,,91,Jumpstart
1,Bulwark Giant,,93,Jumpstart
1,Cathars' Crusade,,95,Jumpstart
1,Gird for Battle,,106,Jumpstart
1,Lightwalker,,118,Jumpstart
1,Patron of the Valiant,,128,Jumpstart
1,Basri's Acolyte,,8,Core Set 2021
1,Makeshift Battalion,,26,Core Set 2021
1,Secure the Scene,,35,Core Set 2021
1,Siege Striker,,37,Core Set 2021
1,Tempered Veteran,,41,Core Set 2021
2,Plains,,260,Core Set 2021
2,Plains,,261,Core Set 2021
2,Plains,,262,Core Set 2021
1,Plains,,43,Jumpstart
