Count,Name,Foil,Card Number,Edition
1,Minions,,24,Jumpstart Front Cards
1,"Kels, Fight Fixer",,15,Jumpstart
1,Nocturnal Feeder,,16,Jumpstart
1,Thriving Moor,,37,Jumpstart
1,Bone Splinters,,213,Jumpstart
1,Drainpipe Vermin,,224,Jumpstart
1,Dutiful Attendant,,226,Jumpstart
1,Eternal Taskmaster,,228,Jumpstart
1,Ghoulcaller's Accomplice,,237,Jumpstart
1,Crypt Lurker,,93,Core Set 2021
1,Eliminate,,97,Core Set 2021
1,Goremand,,101,Core Set 2021
1,Village Rites,,126,Core Set 2021
1,Witch's Cauldron,,129,Core Set 2021
2,Swamp,,266,Core Set 2021
2,Swamp,,267,Core Set 2021
2,Swamp,,268,Core Set 2021
1,Swamp,,54,Jumpstart
