Count,Name,Foil,Card Number,Edition
1,Enchanted,,14,Jumpstart Front Cards
1,Stone Haven Pilgrim,,6,Jumpstart
1,Trusty Retriever,,8,Jumpstart
1,Thriving Heath,,35,Jumpstart
1,Ajani's Chosen,,82,Jumpstart
1,Blessed Spirits,,92,Jumpstart
1,Bulwark Giant,,93,Jumpstart
1,Celestial Mantle,,96,Jumpstart
1,Face of Divinity,,103,Jumpstart
1,Forced Worship,,104,Jumpstart
1,Indomitable Will,,109,Jumpstart
1,Knightly Valor,,115,Jumpstart
1,Faith's Fetters,,17,Core Set 2021
1,Staunch Shieldmate,,39,Core Set 2021
2,Plains,,260,Core Set 2021
2,Plains,,261,Core Set 2021
2,Plains,,262,Core Set 2021
1,Plains,,42,Jumpstart
