Count,Name,Foil,Card Number,Edition
1,Heavily Armored,,18,Jumpstart Front Cards
1,Supply Runners,,7,Jumpstart
1,Trusty Retriever,,8,Jumpstart
1,Thriving Heath,,35,Jumpstart
1,Bulwark Giant,,93,Jumpstart
1,Duelist's Heritage,,101,Jumpstart
1,High Sentinels of Arashin,,108,Jumpstart
1,Lightwalker,,118,Jumpstart
1,Long Road Home,,120,Jumpstart
1,Basri's Acolyte,,8,Core Set 2021
1,Makeshift Battalion,,26,Core Set 2021
1,Siege Striker,,37,Core Set 2021
1,Swift Response,,40,Core Set 2021
1,Tempered Veteran,,41,Core Set 2021
2,Plains,,260,Core Set 2021
2,Plains,,261,Core Set 2021
2,Plains,,262,Core Set 2021
1,Plains,,43,Jumpstart
