Count,Name,Foil,Card Number,Edition
1,Devilish,,7,Jumpstart Front Cards
1,Chained Brute,,19,Jumpstart
1,Spiteful Prankster,,26,Jumpstart
1,Lightning-Core Excavator,,32,Jumpstart
1,Thriving Bluff,,33,Jumpstart
1,Act of Treason,,289,Jumpstart
1,Barrage of Expendables,,292,Jumpstart
1,Collateral Damage,,305,Jumpstart
1,Hellrider,,334,Jumpstart
1,Sin Prodder,,363,Jumpstart
1,Havoc Jester,,149,Core Set 2021
1,Hobblefiend,,152,Core Set 2021
1,Pitchburn Devils,,156,Core Set 2021
1,Traitorous Greed,,166,Core Set 2021
2,Mountain,,269,Core Set 2021
2,Mountain,,270,Core Set 2021
2,Mountain,,271,Core Set 2021
1,Mountain,,63,Jumpstart
