Count,Name,Foil,Card Number,Edition
2,Hitchclaw Recluse,,133,Guilds of Ravnica
2,Vampire Sovereign,,125,Core Set 2019
1,Walking Corpse,,126,Core Set 2019
1,Bristling Boar,,170,Core Set 2019
2,Centaur Courser,,171,Core Set 2019
3,Colossal Dreadmaw,,172,Core Set 2019
1,Declare Dominance,,175,Core Set 2019
1,Greenwood Sentinel,,187,Core Set 2019
1,Pelakka Wurm,,192,Core Set 2019
1,Prodigious Growth,,194,Core Set 2019
2,Reclamation Sage,,196,Core Set 2019
2,Titanic Growth,,205,Core Set 2019
1,Vigilant Baloth,,206,Core Set 2019
4,Foul Orchard,,251,Core Set 2019
1,Gravewaker,,293,Core Set 2019
2,Ursine Champion,,304,Core Set 2019
3,Llanowar Elves,,168,Dominaria
2,Impale,,76,Rivals of Ixalan
2,Moment of Craving,,79,Rivals of Ixalan
1,Ravenous Chupacabra,,82,Rivals of Ixalan
1,"Ghalta, Primal Hunger",,130,Rivals of Ixalan
1,Jungle Creeper,,161,Rivals of Ixalan
2,Grazing Whiptail,,190,Ixalan
1,Verdant Sun's Avatar,,213,Ixalan
3,Swamp,,269,Core Set 2019
3,Swamp,,270,Core Set 2019
2,Swamp,,271,Core Set 2019
2,Swamp,,272,Core Set 2019
3,Forest,,277,Core Set 2019
3,Forest,,278,Core Set 2019
2,Forest,,279,Core Set 2019
2,Forest,,280,Core Set 2019

1,Citywide Bust,,4,Guilds of Ravnica
2,Skyknight Legionnaire,,198,Guilds of Ravnica
2,Inspired Charge,,15,Core Set 2019
2,Luminous Bonds,,25,Core Set 2019
2,Rustwing Falcon,,36,Core Set 2019
1,Demanding Dragon,,135,Core Set 2019
1,Goblin Motivator,,143,Core Set 2019
1,Hostile Minotaur,,147,Core Set 2019
2,Lightning Strike,,152,Core Set 2019
4,Stone Quarry,,256,Core Set 2019
1,Serra's Guardian,,284,Core Set 2019
1,Silverbeak Griffin,,285,Core Set 2019
1,Shivan Dragon,,300,Core Set 2019
3,Knight of New Benalia,,24,Dominaria
2,Pyromantic Pilgrim,,278,Dominaria
2,Exultant Skymarcher,,7,Rivals of Ixalan
1,Moment of Triumph,,15,Rivals of Ixalan
2,Sun Sentinel,,26,Rivals of Ixalan
1,Burning Sun's Avatar,,135,Ixalan
2,Charging Monstrosaur,,138,Ixalan
2,Dual Shot,,141,Ixalan
1,Frenzied Raptor,,146,Ixalan
2,Sky Terror,,229,Ixalan
1,Inspiring Captain,,25,Shadows over Innistrad
3,Plains,,261,Core Set 2019
3,Plains,,262,Core Set 2019
2,Plains,,263,Core Set 2019
2,Plains,,264,Core Set 2019
2,Mountain,,273,Core Set 2019
2,Mountain,,274,Core Set 2019
3,Mountain,,275,Core Set 2019
3,Mountain,,276,Core Set 2019
